feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,cp_data_group_2_avg_t,cp_data_group_2_std_t,cp_data_group_2_max_t,cp_data_group_2_min_t,feat_mutual_info
lesion_2_norm_group_by_cp_data_group_2_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.6363636363636362,0.4810456929208346,13.979261598500843,13.979261598500843,13.979261598500843,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.473043478263,4552.484042553191,6975.181339712919,2190.353249660915,-45.78733144172367,-45.78733144172367,-45.78733144172367,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29893617021276,65.5086956521739,69.91196172248802,4.870347195767001,-92.88997330896531,-92.88997330896531,-92.88997330896531,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05217391304348,0.0,14.885167464114835,13.457634581503099,-7.345208526752287,-7.345208526752287,-7.345208526752287,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_norm_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25223169620123687,0.12772897311303372,0.19623525615199716,0.061936321905547174,15.180277748354403,15.180277748354403,15.180277748354403,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_norm_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527421038059338,0.6547416982199589,0.698818435660541,0.04875222418185203,16.66192757557142,16.66192757557142,16.66192757557142,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913042,0.0,0.004784688995215311,0.004325822752009994,9.543591469074368,9.543591469074368,9.543591469074368,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_norm_group_by_surgery_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74428058945837,53.74428058945837,53.74428058945837,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
hospital_number_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526802.0,521399.0,524371.9425837321,2687.828337847651,-2813.324368359273,-2813.324368359273,-2813.324368359273,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
rectal_temp_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.4,35.66985645933014,0.2984817698886904,-135.01787444790267,-135.01787444790267,-135.01787444790267,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5952153110047845,0.4477226548330346,49.21308141974575,49.21308141974575,49.21308141974575,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74428058945837,53.74428058945837,53.74428058945837,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
hospital_number_norm_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011293353371388953,0.0,0.0006214046113443683,0.000561810017045096,53.739972706009574,53.739972706009574,53.739972706009574,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
rectal_temp_norm_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966118661033893e-05,0.0,7.630694517402803e-06,8.440128543478205e-06,53.74425577845149,53.74425577845149,53.74425577845149,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_norm_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.004957110220268115,0.004481708256586932,53.70985747745335,53.70985747745335,53.70985747745335,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_norm_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_norm_group_by_surgery_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
hospital_number_group_by_surgery_group_1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305629.0,5301219.0,5303202.4449760765,2193.8410086818694,-34866.94818066696,-34866.94818066696,-34866.94818066696,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_group_by_surgery_group_1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,1711.7942583732058,1547.6279768728562,-15.937753049024217,-15.937753049024217,-15.937753049024217,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_group_by_surgery_group_1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
hospital_number_norm_group_by_surgery_group_1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9990782215737956,0.9994928013444329,0.00045855676016446755,48.471736054712714,48.471736054712714,48.471736054712714,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_norm_group_by_surgery_group_1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5502392344497606,0.4974696164811495,6.6669454691561345,6.6669454691561345,6.6669454691561345,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
rectal_temp_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.473043478263,4552.484042553191,6975.181339712919,2190.353249660915,-45.85508551181703,-45.85508551181703,-45.85508551181703,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29893617021276,65.5086956521739,69.91196172248802,4.870347195767001,-160.74794648294852,-160.74794648294852,-160.74794648294852,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05217391304348,0.0,14.885167464114835,13.457634581503099,-13.984660754014369,-13.984660754014369,-13.984660754014369,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
rectal_temp_norm_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25223169620123687,0.12772897311303372,0.19623525615199716,0.061936321905547174,52.58467617704603,52.58467617704603,52.58467617704603,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_norm_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527421038059338,0.6547416982199589,0.698818435660541,0.04875222418185203,50.13265266823874,50.13265266823874,50.13265266823874,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_norm_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913042,0.0,0.004784688995215311,0.004325822752009994,9.543591469074368,9.543591469074368,9.543591469074368,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_norm_group_by_surgery_group_2_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74428058945837,53.74428058945837,53.74428058945837,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
hospital_number_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526802.0,521399.0,524371.9425837321,2687.828337847651,-2813.324368359273,-2813.324368359273,-2813.324368359273,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
rectal_temp_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.4,35.66985645933014,0.2984817698886904,-135.01787444790267,-135.01787444790267,-135.01787444790267,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5952153110047845,0.4477226548330346,49.21308141974575,49.21308141974575,49.21308141974575,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74428058945837,53.74428058945837,53.74428058945837,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
hospital_number_norm_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011293353371388953,0.0,0.0006214046113443683,0.000561810017045096,53.739972706009574,53.739972706009574,53.739972706009574,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
rectal_temp_norm_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966118661033893e-05,0.0,7.630694517402803e-06,8.440128543478205e-06,53.74425577845149,53.74425577845149,53.74425577845149,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_norm_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.004957110220268115,0.004481708256586932,53.70985747745335,53.70985747745335,53.70985747745335,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_norm_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_norm_group_by_surgery_group_2_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
hospital_number_group_by_surgery_group_2_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305629.0,5301219.0,5303202.4449760765,2193.8410086818694,-34866.94818066696,-34866.94818066696,-34866.94818066696,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_group_by_surgery_group_2_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,1711.7942583732058,1547.6279768728562,-15.937753049024217,-15.937753049024217,-15.937753049024217,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
lesion_3_group_by_surgery_group_2_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567441213435755,9.567441213435755,9.567441213435755,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
hospital_number_norm_group_by_surgery_group_2_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9990782215737956,0.9994928013444329,0.00045855676016446755,48.471736054712714,48.471736054712714,48.471736054712714,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_norm_group_by_surgery_group_2_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5502392344497606,0.4974696164811495,6.6669454691561345,6.6669454691561345,6.6669454691561345,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
rectal_temp_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7405.172916666667,2118.8058823529414,6975.181339712918,1445.0607396195137,-69.64479635796154,-69.64479635796154,-69.64479635796154,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28385416666667,65.71176470588236,69.91196172248803,1.2498085991611956,-580.5357446596184,-580.5357446596184,-580.5357446596184,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.203125,0.0,14.885167464114833,4.429223253827114,-26.319897814869414,-26.319897814869414,-26.319897814869414,0.0,6.22149094420284,5.2632277764524105,10.153660859758846,-21.84612961938284,0.005269552733883588
rectal_temp_norm_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20839406968173455,0.05891218569849344,0.1962352561519972,0.040861786634643536,53.50880766529091,53.50880766529091,53.50880766529091,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
abdomo_protein_norm_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7025410827494155,0.6567744214803038,0.6988184356605405,0.012510596588200001,50.28747972876792,50.28747972876792,50.28747972876792,0.0,46.413327012963094,16.65122374240136,54.33050023578145,-19.225097015774345,0.005269552733883588
lesion_2_norm_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.004784688995215311,0.0014237297505069477,10.241753839073988,10.241753839073988,10.241753839073988,0.0,7.009428558415063,5.457360037555812,10.510390346876676,-21.86993505004735,0.005339555162183435
lesion_3_norm_group_by_age_group_1_disc_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.88733226876115,61.88733226876115,61.88733226876115,0.0,53.34733673352307,18.744599156095678,61.88733226876115,-19.157421649745203,0.010262337937876995
hospital_number_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534092.0,521399.0,522431.44497607654,3469.70913085146,-2171.897846500705,-2171.897846500705,-2171.897846500705,0.0,11.38513307694076,7.371965110167819,21.86856929372338,-22.12212056312934,0.010262337937876995
abdomo_protein_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.9267942583732057,0.24602050088760055,40.5863178846298,40.5863178846298,40.5863178846298,0.0,36.743380036486336,13.792934002764206,42.63209494178868,-19.224219921478294,0.005339555162183435
lesion_2_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.268231845864296,10.268231845864296,10.268231845864296,0.0,7.009428558415063,5.457360037555812,10.510390346876676,-21.86993505004735,0.005339555162183435
lesion_3_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.88733226876115,61.88733226876115,61.88733226876115,0.0,53.34733673352307,18.744599156095678,61.88733226876115,-19.157421649745203,0.010262337937876995
hospital_number_norm_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653091511068656,0.0,0.00021580170185725908,0.0007252387805041687,19.85583705632778,19.85583705632778,19.85583705632778,0.0,11.38513307694076,7.371965110167819,21.86856929372338,-22.12212056312934,0.010262337937876995
abdomo_protein_norm_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.008276218802534593,0.0024626676765525583,42.61765378420669,42.61765378420669,42.61765378420669,0.0,36.743380036486336,13.792934002764206,42.63209494178868,-19.224219921478294,0.005339555162183435
lesion_2_norm_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.268231845864296,10.268231845864296,10.268231845864296,0.0,7.009428558415063,5.457360037555812,10.510390346876676,-21.86993505004735,0.005339555162183435
lesion_3_norm_group_by_age_group_1_disc_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.426773080889738,12.426773080889738,12.426773080889738,0.0,8.178145102748145,5.881018433669161,12.986604097204973,-21.985010596258768,0.010262337937876995
lesion_2_group_by_age_group_1_disc_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,2857.9521531100477,850.410864734806,-48.315881338124065,-48.315881338124065,-48.315881338124065,0.0,7.009428558415063,5.457360037555812,10.510390346876676,-21.86993505004735,0.005339555162183435
